Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,fragC,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,nHBDon,nHBAcc,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LOBMAX,LOBMIN,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,PetitjeanNumber,topoShape,geomShape,nRotB,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
Mol11,2.0448,4.18120704,111.1457,11.999,31.97207282,-0.326853182,0.243587119,3.745482911,12.26211728,419.9131608,1060.13386,30.14798306,338.1431818,-853.6932633,-59.36338624,81.769979,1913.827123,89.5113693,0.553933972,1.398489532,0.039770109,0.446066028,-1.126160703,-0.078309992,318.3178349,803.6411965,22.85386978,256.3315837,-647.1475929,-45.00079146,0.096389634,0.129411669,1.547192823,2.481278867,531.0538322,227.0025103,0.700546651,0.299453349,2359.13,1.705745769,6.539313747,10.80176662,0.089555381,0.343328264,NA,NA,NA,0.434780145,0.489073662,0.580579856,19.04682614,100.2156154,239.7497402,0.175337267,NA,1.504433663,0,65.277239,12,12,57,0.699580855,-0.298434161,0.083850496,-0.074889344,-0.074719619,49.94615184,49.24368342,68.70145357,78.09067809,66.92209046,2324.539612,2708.131446,3771.583546,4181.826944,3445.939883,1,36,40.742761,0,0,1,11,1,4,4,0,0,0,0,0,0.138888889,0.295729566,0,0,0,0.048611111,0.07499575,3.264176247,0.166666667,1.191044062,0.166666667,1.173787695,0.022807523,0.199369963,0.019006269,25.04324112,15.98410813,15.35954072,12.31072215,9.228702064,6.856232289,4.828081561,3.441102116,18.04896024,10.81419478,8.436344403,6.020921071,4.085187702,2.783692908,1.777770659,1.024494325,7.298267815,9.440433205,12.18665693,2.256617658,2.748875476,3.060159619,1031,0.421052632,0.270387468,3433.627608,58.59716382,15.08635759,3671.215857,60.59055914,15.42659129,8125.912447,90.14384309,20.10438132,1,6,0.380952381,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56944444,12.49704142,7.513372781,5,13,NA,NA,0,4,2.34,0,0,0,0,15.78974846,20.33837528,0,5.455260689,0,0,1.647778863,0,0,0,0,0.420165891,0,0,0.550321208,8991.018165,6460.687035,4083.044903,1.391650473,2.202037543,1.582320838,8.81905281,0.473684211,0.9,0.566367113,8,3,2,3,2,0,0,0,2,1,0,0,135.23,6.169925001,416.4609651,500.1341255,67.89105855,1.99679584,35.9010525,12.40052754,12.42753661,4011,59,2.234,176
Mol12,2.4102,5.80906404,105.6901,11.85,19.00041551,-0.326855476,0.204444046,3.983976123,9.718014877,540.1197241,1163.918834,35.8757681,293.1211729,-631.6548695,-43.04997642,246.9985512,1795.573704,78.92574452,0.648215571,1.396857545,0.043055698,0.351784429,-0.758069931,-0.051665703,450.0498435,969.8247735,29.89315719,244.2405491,-526.3206701,-35.87100097,0.094780552,0.15161494,0.336821421,2.719446013,669.0277465,164.2131506,0.802922359,0.197077641,2437.07,1.406447584,6.373179128,12.29337276,0.070066638,0.317500089,NA,NA,NA,0.474079608,0.497309616,0.622000037,20.07299947,104.6013935,234.8665607,0.209324955,NA,1.593389261,0,61.829618,12,12,55,0.531539498,-0.221748456,-0.015848069,-0.02273777,-0.043771132,35.36054236,34.24072084,47.70571971,53.09406968,44.48396106,1763.700549,2004.81932,2626.284687,2799.40904,2275.66264,2,31,36.290382,0,0,1,10,2,5,4,0,0,0,0,0,0.157617628,0.27811916,0,0,0,0.052908348,0.061034631,1.9730658,0,0.402368927,0,0.884710291,0,0.066451393,0,20.80275414,13.91872399,12.59129304,10.00266174,7.82821378,6.112330398,3.916096136,2.489309009,16.28957557,9.85169071,7.522140905,5.198463152,3.648263352,2.518956957,1.543743169,0.875343504,4.159309382,5.613317346,7.802759928,1.533083034,1.923415563,2.138120409,803,0.436363636,0.122333805,2437.337105,49.36939442,13.45773173,2705.026762,52.00987178,13.93340269,5610.853118,74.90562808,17.76954469,1,4,0.409090909,0,0,0,0,0,0,0,0,8,0,0,7,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65868887,11.57142857,7.277201077,5,6,NA,NA,0,4,3.11,0,0,0,0,21.98455478,19.2813476,0,5.173829087,0,0,0,0,0,0,0,0.377964473,0,0,0.333333333,7611.631976,5499.421798,2799.066238,1.384078592,2.719346856,1.964734425,8.711340966,0.470588235,0.888888889,0.586024757,7,3,2,3,2,0,0,0,2,1,0,0,49.57,5.95419631,371.7267173,405.2027971,58.61013765,2.021039229,19.55797987,2.553922534,9.446464641,2639,45,3.005,146
Mol13,1.0771,1.16014441,85.3713,11.89,19.00041335,-0.326847271,0.204413318,3.983745222,9.59926083,487.7130172,917.9737123,28.97411967,197.6481231,-372.0134072,-39.45628946,290.0648941,1289.987119,68.43040913,0.711614634,1.33940146,0.042275697,0.288385366,-0.542799096,-0.057570071,334.2595496,629.1435102,19.85773569,135.460343,-254.963533,-27.04180754,0.108514055,0.173583628,0.102378621,3.210624784,514.0984358,171.2627045,0.750113197,0.249886803,1849.07,1.487460585,2.16672019,15.89200823,0.076099775,0.110851286,NA,NA,NA,0.47162567,0.48809811,0.538994861,19.546189,61.29518182,132.0598971,0.359786704,NA,1.498718642,0,51.696032,6,6,48,0.529174934,-0.213361928,-0.027036648,-0.023243788,-0.036691816,30.36054236,28.24072084,39.70571971,45.76170582,37.15159719,1369.955061,1544.072342,2011.350771,2185.980985,1679.263888,2,25,34.103968,0,0,1,5,1,6,4,0,0,0,0,0,0.055555556,0.205950377,0,0,0,0.020833333,0.038354171,1.768941655,0,0.402368927,0,0.766859161,0,0.066451393,0,17.68986997,11.4010859,10.25980323,8.18860047,6.106513362,4.573314466,3.067626036,1.848866218,13.90282423,8.294560498,6.194656228,4.396671102,2.964758519,1.94669304,1.234073396,0.673095773,3.839056132,4.929139596,6.708558635,1.423352584,1.690687078,1.729863308,532,0.354166667,0.144440141,1994.626295,44.66123929,12.5879163,2241.459599,47.34405558,13.08710656,4458.190133,66.76967975,16.45834628,1,4,0.588235294,0,0,0,0,0,0,1,0,8,0,0,2,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3136,9.629757785,6.046400952,5,6,NA,NA,0,4,2.56,0,2.100270838,0.61971427,0,11.09044434,14.17577544,0,5.23244964,0,0,0,0,0,0,0,0.377964473,0,0,0.333333333,6351.961808,5913.915364,988.4643553,1.074070462,6.426090909,5.982932346,7.815889137,0.5,1,0.912118282,6,2,1,2,1,0,0,0,1,1,0,0,49.57,5.64385619,316.412629,343.187147,47.70358729,1.98764947,19.39458548,2.550514919,9.286538333,1500,38,1.718,118
Mol14,0.8657,0.74943649,98.0231,11.85,19.00041543,-0.32684278,0.205334973,3.983972975,9.716359208,511.0413389,1145.723627,30.82037568,247.5799095,-555.0591122,-51.24667453,263.4614294,1700.782739,82.06705021,0.673644905,1.510270941,0.040626829,0.326355095,-0.731668291,-0.067552385,387.6868185,869.1702882,23.38099187,187.81938,-421.0796366,-38.87681621,0.091102115,0.145730623,0.461271222,5.648431417,533.8101625,224.8110858,0.703658332,0.296341668,1948.09,1.374252659,2.227943742,20.77638132,0.056371322,0.091389406,NA,NA,NA,0.311402032,0.483060213,0.508117785,24.37857772,77.90236362,165.893185,0.389179454,NA,1.30258003,0,56.082446,12,12,50,0.659178001,-0.358879263,0.186144177,-0.171980086,-0.07639605,35.08050296,33.90544858,47.95184255,54.09116128,44.98250686,1638.151952,1874.840583,2485.720877,2707.007447,2178.229126,1,30,34.557554,0,0,3,6,1,4,4,0,0,0,0,0,0.157617628,0.264875942,0,0,0,0.040078342,0.0469608,1.898150843,0,0.48570226,0,0.765270037,0,0.088812073,0,20.09564736,13.43556075,12.14369929,9.852831825,7.727128383,6.016511238,3.855497788,2.533395329,15.32219544,9.12511079,6.796234009,4.69182315,3.249595914,2.203677369,1.349699151,0.747120345,4.289065894,5.837715031,8.077299953,1.414631118,1.767753912,1.94681228,733,0.46,0.191643653,2469.329591,49.69234942,13.51635802,2696.752381,51.9302646,13.91918126,5533.285317,74.38605593,17.6872788,1,6,0.421052632,0,0,0,0,0,0,0,0,7,0,0,5,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,10.85782272,6.497500961,5,7,NA,NA,0,4,2.56,0,0,0,0,13.8279944,17.26571122,0,5.345015106,0,0,0,0,0,0,0.222222222,0.377964473,0.5,1.264911064,0.333333333,9942.776506,9700.595751,980.5430405,1.024965555,10.14007147,9.893085108,8.533377287,0.5,1,0.926866495,6,3,2,3,2,0,0,0,2,1,0,0,75.35,5.906890596,341.8322839,393.177645,56.61426372,2.02193799,25.71334963,2.554453666,15.60129384,2334,45,2.018,142
Mol15,0.3844,0.14776336,97.1397,11.98829487,19.00041544,-0.326877945,0.204456375,3.983993308,9.775956049,580.6877318,1323.815573,39.45184996,245.9894864,-560.7914463,-55.42579669,334.6982455,1884.60702,94.87764666,0.702435871,1.601369367,0.047723403,0.297564129,-0.678368091,-0.067046479,480.0413188,1094.368176,32.61394558,203.3539043,-463.5935128,-45.81924343,0.089591632,0.143314398,0.96359732,4.769681901,588.8958299,237.7813884,0.712364895,0.287635105,1948.09,1.457531663,2.145272535,19.7544071,0.062401784,0.091846261,NA,NA,NA,0.354353213,0.532380543,0.503111763,23.3572113,74.29806347,159.4234071,0.384313966,NA,1.389845519,0,56.082446,12,12,50,0.681503186,-0.310219896,-0.067841579,0.075749122,-0.102332062,35.08050296,33.90544858,47.73042774,53.98021222,44.98250686,1644.820667,1883.717834,2499.031361,2721.537914,2186.021872,1,30,34.557554,0,0,5,5,1,4,4,0,0,0,0,0,0.157617628,0.264875942,0,0,0,0.040078342,0.0469608,1.898150843,0,0.48570226,0,0.778283704,0,0.095318907,0,20.09564736,13.43556075,12.14369929,9.852831825,7.727128383,6.016511238,3.855497788,2.533395329,15.32219544,9.115044683,6.811054008,4.730376922,3.278695359,2.216134521,1.356019918,0.755218517,4.289065894,5.837715031,8.077299953,1.45509839,1.816307498,1.992806059,733,0.46,0.191643653,2456.932148,49.56745049,13.49370012,2684.526979,51.81242109,13.89811575,5498.669194,74.15301203,17.65031786,1,6,0.421052632,0,0,0,0,0,0,0,0,7,0,0,5,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,10.85782272,6.497500961,5,7,NA,NA,0,4,2.56,0,0,0,0,13.93553684,17.53532126,0,5.345015106,0,0,0,0,0,0,0.210818511,0.377964473,0.333333333,1.092048345,0.333333333,9609.490795,9475.792487,1053.180402,1.014109459,9.12425903,8.997311826,8.553199545,0.5,1,0.988690615,6,3,2,3,2,0,0,0,2,1,0,0,75.35,5.906890596,341.8322839,393.177645,56.61426372,2.02193799,25.66944821,2.554453666,15.55739242,2334,45,1.807,142
Mol16,1.3736,1.88677696,113.2754,11.98838689,19.00041901,-0.331290961,0.361699917,3.984019761,9.918155072,549.2413384,1548.450567,46.85306993,346.6450678,-977.2803217,-76.27960207,202.5962706,2525.730889,123.132672,0.613070289,1.728400561,0.052298003,0.386929711,-1.090852942,-0.085144279,492.0578488,1387.235814,41.97502844,310.554604,-875.5321553,-68.33785857,0.103080493,0.116231073,1.899661103,3.958914285,529.9837027,365.9027035,0.591574667,0.408425333,2425.1,1.188185112,3.599044138,22.8658896,0.04296749,0.130149664,NA,NA,NA,0.346553154,0.464845759,0.503038018,27.65311886,113.7405862,239.1758099,0.370162134,NA,1.314436931,1,64.662032,12,12,57,0.830269625,-0.400422018,0.068211452,-0.050343028,-0.055868555,41.68394946,39.23699678,57.02992627,65.7508055,56.14069688,1960.276561,2258.388547,3035.47393,3325.817031,2736.128677,1,35,36.019968,0,0,3,9,3,4,4,0,0,0,0,0,0.138888889,0.302175422,0,0,0,0.048611111,0.066131949,2.590600933,0,0.761485683,0,0.978502437,0,0.119702197,0,24.12059139,15.6507748,14.52360273,11.78278096,8.898266077,6.721798224,4.684555764,3.182393185,17.7688287,10.44805504,7.935098031,5.522851196,3.736120124,2.523394108,1.556976419,0.868050404,5.928215964,7.616821013,10.10443023,1.806277081,2.164437674,2.376252267,1004,0.421052632,0.224409128,2871.986322,53.59091641,14.21436476,3126.745601,55.91731039,14.62281041,6695.196029,81.82417753,18.84752953,2,7,0.347826087,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.58530612,12.80799667,7.739854878,5,12,NA,NA,0,4,2.89,0,0,0,0,15.78974846,25.62499469,0,7.801106206,0,0,0.882477177,0,0,0,0,0.377964473,0,0,0.333333333,14312.59816,13234.741,1796.177392,1.0814415,7.968365609,7.368281696,9.732236621,0.473684211,0.9,0.92366268,8,3,2,3,2,0,0,0,2,1,0,0,103.94,6.129283017,410.1204647,463.1718909,66.13907576,2.004214417,26.95334961,9.974635288,9.421131201,3787,55,2.416,168
Mol17,1.1495,1.32135025,115.0956,11.9883959,31.97207282,-0.331290196,0.36170711,3.984598367,12.2761412,468.7354741,1357.956392,41.09662352,359.432888,-1041.299869,-74.74362985,109.3025861,2399.256261,115.8402534,0.565990559,1.63971054,0.049623513,0.434009441,-1.257352872,-0.090251733,388.1918899,1124.616521,34.03492339,297.6709461,-862.3716069,-61.90030951,0.100312113,0.113109315,0.580461243,3.817151472,467.0665685,361.1017936,0.563975382,0.436024618,2478.12,1.641541156,7.396828702,10.09189834,0.08580858,0.386655776,NA,NA,NA,0.453319991,0.480251556,0.557394279,19.13026819,103.3565085,245.0246119,0.145651732,NA,1.490965825,1,66.604032,12,12,58,0.83873333,-0.408113076,0.108368299,-0.076177498,-0.048843992,49.58617154,48.63476224,68.3690897,77.75831423,66.75590853,2363.73329,2751.635555,3831.983858,4245.300093,3503.191409,1,36,41.537968,0,0,2,10,2,4,4,0,0,0,0,0,0.138888889,0.295729566,0,0,0,0.048611111,0.069242784,3.264176247,0.166666667,1.191044062,0.166666667,1.184913444,0.022807523,0.214584478,0.019006269,25.04324112,15.98410813,15.35954072,12.31072215,9.228702064,6.856232289,4.828081561,3.441102116,18.28906705,10.8496972,8.477586244,6.032169386,4.097021841,2.765815468,1.767133533,1.036783096,7.298267815,9.440433205,12.18665693,2.292640535,2.774631018,3.058918603,1031,0.413793103,0.259226452,3368.136018,58.03564437,14.98982424,3622.685708,60.18875068,15.35831436,8132.684809,90.18139946,20.10996495,2,8,0.363636364,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56944444,12.49704142,7.513372781,5,13,NA,NA,0,4,2.56,0,0,0,0,15.78974846,22.28992229,0,6.269053028,0,0,1.647778863,0,0,0,0,0.377964473,0,0,0.333333333,8860.680965,6166.68934,4001.262396,1.436861901,2.214471356,1.541185938,8.708871856,0.473684211,0.9,0.772173645,8,3,2,3,2,0,0,0,2,1,0,0,129.39,6.169925001,422.7601895,499.1388765,67.89105855,1.99679584,32.87091367,12.40052754,9.39739777,4011,59,1.957,176
Mol18,1.5035,2.26051225,115.0808,11.85,19.00041957,-0.328328859,0.290855183,3.983952406,9.71079949,552.2358325,1654.38212,42.18030504,363.8563813,-1090.037002,-76.93844665,188.3794512,2744.419122,119.1187517,0.602816861,1.805912216,0.046043733,0.397183139,-1.189876942,-0.083985483,505.8989464,1515.566579,38.64104903,333.3259979,-998.5744107,-70.48271193,0.097006502,0.109381815,0.750478025,3.744314026,572.4418365,343.6503773,0.624873597,0.375126403,2599.11,1.093321915,2.49992765,31.3889273,0.031253684,0.071462895,NA,NA,NA,0.296643715,0.502563547,0.497044984,34.98217687,115.5214751,236.2966743,0.422962565,NA,1.296252246,1,66.428825,12,12,59,0.866327302,-0.474462935,0.170256745,-0.085891748,-0.103899224,43.04392976,40.56936064,58.77745813,65.91725932,56.63924268,1986.668835,2275.136326,3027.409072,3265.999635,2680.613294,1,36,37.773175,0,0,2,10,2,4,4,0,0,0,0,0,0.138888889,0.312988464,0,0,0,0.048611111,0.066131949,2.671310582,0,0.686886724,0,0.978502437,0,0.104487682,0,24.82769817,16.13393805,14.98341787,11.88041203,9.028022589,6.87335538,4.728441815,3.066878416,18.2688287,10.69805504,8.060098031,5.527170924,3.69683452,2.477740867,1.508474883,0.816384232,5.782859385,7.324169649,9.685403468,1.746772403,2.030236628,2.171082364,1087,0.423728814,0.242522321,2982.322364,54.61064332,14.39411147,3250.868711,57.01638985,14.8138,6836.738016,82.68456939,18.97942187,3,8,0.347826087,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,3,6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56944444,13.5168,8.531040043,5,13,NA,NA,0,4,2.78,0,0,0,0,14.81911631,24.28314233,0,7.364078752,0,0,0.821836574,0,0,0,0.111111111,0.377964473,0,0.632455532,0.333333333,19178.05955,18729.19084,1130.416853,1.023966263,16.96547561,16.56839315,9.864687028,0.5,1,0.88184073,9,3,2,3,2,0,0,0,2,1,0,0,115.97,6.169925001,421.1172249,478.1827899,68.13889433,2.004085127,29.99657873,9.958594395,12.4804051,4218,55,1.905,172
Mol19,0.9786,0.95765796,113.4976,11.85,19.00041857,-0.326878732,0.234134028,3.984027113,9.927835831,547.9284472,1521.52226,42.26720289,329.0214366,-913.6474706,-68.23655999,218.9070106,2435.169731,110.5037629,0.624811585,1.735016206,0.048197969,0.375188415,-1.041846846,-0.077811242,480.5057881,1334.298769,37.06621866,288.5353106,-801.2230432,-59.84004336,0.084145791,0.117657657,1.74389301,3.877675228,576.0435416,300.9063422,0.656871678,0.343128322,2544.1,1.106161678,3.6987653,24.70753939,0.037481167,0.125328912,NA,NA,NA,0.349025948,0.479892237,0.492622817,29.51246637,122.809355,253.4110494,0.377892441,NA,1.321541001,0,65.626825,12,12,58,0.784576096,-0.365233875,0.054035134,-0.050471192,-0.060056082,41.26946073,39.07108673,56.64300879,65.41898541,55.80887679,1993.961882,2294.211711,3082.462809,3373.045774,2775.157892,1,35,36.453175,0,0,3,9,3,4,4,0,0,0,0,0,0.138888889,0.302175422,0,0,0,0.048611111,0.066131949,2.590600933,0,0.761485683,0,0.991784455,0,0.124129537,0,24.12059139,15.6507748,14.52360273,11.78278096,8.898266077,6.721798224,4.684555764,3.182393185,17.89896537,10.51312338,7.994196236,5.560418418,3.75780957,2.534238831,1.568659984,0.876303936,5.928215964,7.616821013,10.10443023,1.832458558,2.18581476,2.392053062,1004,0.413793103,0.237414276,2853.776128,53.42074623,14.18425837,3119.057736,55.84852492,14.61081599,6629.471251,81.42156503,18.78565305,2,7,0.347826087,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.58530612,12.80799667,7.739854878,5,12,NA,NA,0,4,2.89,0,0,0,0,15.78974846,25.62499469,0,7.801106206,0,0,0.35809271,0,0,0.071428571,0,0.601168164,0,0,0.333333333,14648.25439,13568.63565,1730.100672,1.079567229,8.466706378,7.842685618,9.759843695,0.473684211,0.9,0.935767206,8,3,2,3,2,0,0,0,2,1,0,0,109.73,6.129283017,412.3269982,462.1878753,66.13907576,2.004214417,26.95334961,7.557822221,11.83794427,3787,55,1.688,168
Mol20,0.6723,0.45198729,116.5771,11.85,31.97207281,-0.326870959,0.238810736,3.984047379,10.95466633,531.64266,1517.890467,40.79303122,357.3385338,-1020.235573,-70.40252598,174.3041262,2538.12604,111.1955572,0.598035891,1.707449469,0.045887395,0.401964109,-1.147645845,-0.079194618,472.6203265,1349.376079,36.26423759,317.6672363,-906.9702378,-62.58652159,0.08346851,0.114433728,0.134258718,3.832089654,567.0177786,321.9634151,0.637828767,0.362171233,2599.12,1.184753952,4.057091946,24.82920021,0.039398495,0.134916888,NA,NA,NA,0.372803947,0.471203666,0.508048748,30.07104611,134.957497,284.3739603,0.369263463,NA,1.352056361,0,67.568825,12,12,59,0.803035784,-0.372861269,0.061668848,-0.051582064,-0.057327272,49.1716828,48.4688522,64.64260181,71.42273978,60.14284595,2261.094869,2598.182629,3562.405762,3779.432334,3116.258066,1,36,41.971175,0,0,2,10,2,4,4,0,0,0,0,0,0.138888889,0.295729566,0,0,0,0.048611111,0.069242784,3.600963904,0.288675135,1.027831719,0.144337567,1.205659284,0.029444386,0.169569886,0.009814795,25.04324112,15.95141606,15.58245497,12.02005859,9.071841391,6.803780345,4.796024288,3.332608193,18.41920372,10.92933955,8.511606393,5.80572221,3.896548293,2.614384441,1.64754598,0.927898237,6.749657568,8.669333106,11.11187782,2.071457899,2.397017416,2.567474881,1041,0.406779661,0.271361399,3344.969599,57.83571214,14.95537791,3609.774507,60.08139901,15.34004703,7455.413527,86.34473653,19.53547217,2,8,0.363636364,0,0,0,0,0,0,0,0,7,0,0,6,1,0,0,2,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56944444,12.49704142,7.997984379,5,13,NA,NA,0,4,2.56,0,0,0,0,15.78974846,23.69454994,0,6.77656891,0,0,0.882477177,0,0,0.071428571,0,0.601168164,0,0,0.333333333,17320.23116,16067.42551,1980.098696,1.077971773,8.74715548,8.114456892,10.16956044,0.473684211,0.9,0.94860122,8,3,2,3,2,0,0,0,2,1,0,0,135.18,6.169925001,424.966723,498.1548609,67.91012651,1.997356662,32.51789355,9.900315687,11.80080052,4116,57,1.26,176
